"Subject","Detailed_Condition","Score","Trials","Lexical.ACC","Lexical.RT_mean","Lexical.RT_sd","Penalty","Reward","TestDuration","Load_Condition","Speed_Condition","Lexical.Correct_Trials","Lexical.Correct_RT_mean","Lexical.Correct_RT_sd","Lexical.Incorrect_Trials","Lexical.Incorrect_RT_mean","Lexical.Incorrect_RT_sd"
19171,"Load_Neutral",710,42.5,0.918050941306755,841.025747508306,301.956653952453,20,20,60,"Load","Neutral",78,832.846153846154,285.052607444642,7,928.285714285714,469.66218862984
19171,"Load_Speed_Max",705,44,0.840909090909091,809.886363636364,303.619653124124,5,20,60,"Load","Speed_Max",37,811.918918918919,313.802253583932,7,799.142857142857,263.945340661931
19171,"Load_Speed_Mid",700,41,0.902439024390244,906.341463414634,453.012340326182,10,20,60,"Load","Speed_Mid",37,915.027027027027,470.375469792572,4,826,267.759842645109
19171,"NoLoad_Accuracy_Max",400,40,0.9,968.25,573.432210466067,80,20,60,"NoLoad","Accuracy_Max",36,881.583333333333,525.611772807921,4,1748.25,387.635890151226
19171,"NoLoad_Accuracy_Mid",440,37,0.864864864864865,1062.02702702703,613.158239793797,40,20,60,"NoLoad","Accuracy_Mid",32,1066.6875,606.625326120104,5,1032.2,728.303302203141
19171,"NoLoad_Neutral",670,44.5,0.876262626262626,811.558838383838,344.307350229913,20,20,60,"NoLoad","Neutral",78,823.051282051282,354.555800287931,11,729.454545454545,235.220051711738
19171,"NoLoad_Speed_Max",865,52,0.865384615384615,618.673076923077,114.281510204672,5,20,60,"NoLoad","Speed_Max",45,626.955555555556,116.82172812288,7,565.428571428571,84.3205335665779
19171,"NoLoad_Speed_Mid",800,46,0.91304347826087,768.326086956522,252.958235845615,10,20,60,"NoLoad","Speed_Mid",42,763.166666666667,249.277582241424,4,822.5,326.029139801951
19172,"Load_Accuracy_Max",560,33,0.96969696969697,1246.39393939394,472.776436291109,80,20,60,"Load","Accuracy_Max",32,1253.96875,478.302474441071,1,1004,NA
19172,"Load_Accuracy_Mid",580,41,0.902439024390244,868.365853658537,265.428498479116,40,20,60,"Load","Accuracy_Mid",37,868.162162162162,273.148566973432,4,870.25,209.849747835604
19172,"Load_Neutral",650,36.5,0.944947209653092,1072.2963800905,349.205544736546,20,20,60,"Load","Neutral",69,1051.92753623188,347.412550098438,4,1294.25,568.061836422761
19172,"Load_Speed_Max",810,43,0.953488372093023,803.860465116279,190.947459913447,5,20,60,"Load","Speed_Max",41,805.975609756098,194.737193135374,2,760.5,102.530483272049
19172,"Load_Speed_Mid",710,40,0.925,936.425,354.127739338831,10,20,60,"Load","Speed_Mid",37,935.675675675676,354.361793624511,3,945.666666666667,430.100375881414
19172,"NoLoad_Accuracy_Max",860,43,1,856.883720930233,268.231173333246,80,20,60,"NoLoad","Accuracy_Max",43,856.883720930233,268.231173333246,0,NA,NA
19172,"NoLoad_Accuracy_Mid",640,44,0.909090909090909,841.681818181818,339.574204838893,40,20,60,"NoLoad","Accuracy_Mid",40,810.6,270.88883139465,4,1152.5,746.421016138569
19172,"NoLoad_Neutral",750,46.5,0.903488372093023,770.776279069767,292.164572253622,20,20,60,"NoLoad","Neutral",84,770.440476190476,314.216000880619,9,697.333333333333,227.353799176526
19172,"NoLoad_Speed_Max",875,50,0.9,658.7,219.914199409772,5,20,60,"NoLoad","Speed_Max",45,650.777777777778,220.138890960074,5,730,228.701770872025
19172,"NoLoad_Speed_Mid",830,55,0.836363636363636,549.327272727273,187.846573973377,10,20,60,"NoLoad","Speed_Mid",46,566.173913043478,199.453955070429,9,463.222222222222,66.6103929161542
19173,"Load_Accuracy_Max",100,45,0.822222222222222,784.2,479.345083515946,80,20,60,"Load","Accuracy_Max",37,686.297297297297,220.990681661878,8,1237,952.962448668062
19173,"Load_Accuracy_Mid",240,45,0.755555555555556,761.8,346.143861316755,40,20,60,"Load","Accuracy_Mid",34,787.882352941176,336.240242819425,11,681.181818181818,380.311140563044
19173,"Load_Neutral",640,40,0.901587301587301,963.179365079365,366.843210188788,20,20,60,"Load","Neutral",72,954.597222222222,412.429854376363,8,796.25,391.24298259339
19173,"Load_Speed_Max",725,40,0.925,927.1,418.873507618488,5,20,60,"Load","Speed_Max",37,944.081081081081,415.10322534002,3,717.666666666667,498.650512216054
19173,"Load_Speed_Mid",760,50,0.84,647,265.345212190936,10,20,60,"Load","Speed_Mid",42,682.880952380952,274.21312722139,8,458.625,64.5156404071358
19173,"NoLoad_Accuracy_Max",400,50,0.88,674.56,441.079527282502,80,20,60,"NoLoad","Accuracy_Max",44,673.545454545455,462.39766709727,6,682,260.280617795486
19173,"NoLoad_Accuracy_Mid",480,54,0.814814814814815,576.555555555556,261.259840776411,40,20,60,"NoLoad","Accuracy_Mid",44,593.954545454545,274.563836313919,10,500,183.820564681975
19173,"NoLoad_Neutral",700,55,0.827849783981389,560.81937520771,206.776766352817,20,20,60,"NoLoad","Neutral",90,590.122222222222,216.472061553468,20,396.1,169.679232981715
19173,"NoLoad_Speed_Max",695,53,0.716981132075472,535.11320754717,166.028804310179,5,20,60,"NoLoad","Speed_Max",38,534.263157894737,163.507282953841,15,537.266666666667,178.111308162166
19173,"NoLoad_Speed_Mid",620,55,0.709090909090909,565.436363636364,245.393619075208,10,20,60,"NoLoad","Speed_Mid",39,565.615384615385,208.43105832115,16,565,326.692107852843
19174,"Load_Accuracy_Max",200,35,0.857142857142857,1168.11428571429,447.362254280155,80,20,60,"Load","Accuracy_Max",30,1133.13333333333,419.120979434696,5,1378,602.773174585598
19174,"Load_Accuracy_Mid",560,31,0.967741935483871,1356.12903225806,694.041340840514,40,20,60,"Load","Accuracy_Mid",30,1364.8,704.196259869216,1,1096,NA
19174,"Load_Neutral",650,34.5,0.96875,1174.87415540541,643.15303190888,20,20,60,"Load","Neutral",67,1154.76119402985,685.058703292009,2,1506,674.579869251966
19174,"Load_Speed_Max",535,33,0.848484848484848,1268.18181818182,745.936552871014,5,20,60,"Load","Speed_Max",28,1277.71428571429,795.989570801903,5,1214.8,412.767125628968
19174,"Load_Speed_Mid",730,38,0.973684210526316,1022.42105263158,435.820173154699,10,20,60,"Load","Speed_Mid",37,1017.21621621622,440.632823658526,1,1215,NA
19174,"NoLoad_Accuracy_Max",400,45,0.888888888888889,789.222222222222,376.688434608334,80,20,60,"NoLoad","Accuracy_Max",40,766.65,356.029640800039,5,969.8,528.29792730996
19174,"NoLoad_Accuracy_Mid",740,49,0.918367346938776,684.816326530612,159.220323434409,40,20,60,"NoLoad","Accuracy_Mid",45,688.822222222222,162.566110871978,4,639.75,122.728358581055
19174,"NoLoad_Neutral",700,50,0.851340536214486,666.332733093237,167.145484570408,20,20,60,"NoLoad","Neutral",85,665.470588235294,172.908494120259,15,667.6,149.234140100141
19174,"NoLoad_Speed_Max",860,48,0.916666666666667,719.0625,200.461213550896,5,20,60,"NoLoad","Speed_Max",44,728.431818181818,200.168579850605,4,616,199.524434593861
19174,"NoLoad_Speed_Mid",880,47,0.957446808510638,750.425531914894,228.157053524717,10,20,60,"NoLoad","Speed_Mid",45,759.044444444444,229.279400370691,2,556.5,54.4472221513642
19176,"Load_Accuracy_Max",200,25,0.88,1745.28,1536.35877754297,80,20,60,"Load","Accuracy_Max",22,1851.72727272727,1608.43225005914,3,964.666666666667,349.33126589719
19176,"Load_Accuracy_Mid",400,23,0.956521739130435,2032.21739130435,1368.09127009866,40,20,60,"Load","Accuracy_Mid",22,1902.04545454545,1245.99906280148,1,4896,NA
19176,"Load_Neutral",390,24.5,0.8938127090301,1889.98745819398,1792.67817287752,20,20,60,"Load","Neutral",44,1913.13636363636,1957.26449580886,5,1581.4,725.136400961916
19176,"Load_Speed_Max",555,29,0.96551724137931,1475.79310344828,1008.10746944497,5,20,60,"Load","Speed_Max",28,1423.82142857143,986.249951549412,1,2931,NA
19176,"Load_Speed_Mid",480,27,0.925925925925926,1670.77777777778,749.642855135971,10,20,60,"Load","Speed_Mid",25,1636.6,745.03109554792,2,2098,946.108873227601
19176,"NoLoad_Accuracy_Max",600,45,0.933333333333333,798.6,365.943388567636,80,20,60,"NoLoad","Accuracy_Max",42,796,367.371879110222,3,835,421.032065287194
19176,"NoLoad_Accuracy_Mid",360,21,0.952380952380952,2342.85714285714,5465.86047467107,40,20,60,"NoLoad","Accuracy_Mid",20,2413.95,5597.88424764214,1,921,NA
19176,"NoLoad_Neutral",560,37,0.878418329637842,1076.10384331116,870.645735602406,20,20,60,"NoLoad","Neutral",65,1077.27692307692,952.568280159163,9,930,287.42042376978
19176,"NoLoad_Speed_Max",650,35,0.942857142857143,1153.91428571429,990.486077089205,5,20,60,"NoLoad","Speed_Max",33,1134.12121212121,994.930486189103,2,1480.5,1205.61706192306
19176,"NoLoad_Speed_Mid",510,30,0.9,1472.33333333333,1531.51381799599,10,20,60,"NoLoad","Speed_Mid",27,1413.62962962963,1580.33996216365,3,2000.66666666667,1038.19908174364
19177,"Load_Accuracy_Max",820,51,0.96078431372549,622.490196078431,282.808795658764,80,20,60,"Load","Accuracy_Max",49,627.244897959184,287.608858420906,2,506,16.9705627484771
