Method,DDM_Variable,EEG_Feature,N,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Pearson_FDR,Spearman_FDR
PairedMean,Speed_Max_a,occipital_rel_alpha,184,-0.0157,0.832251276155259,0.0073,0.921913225428017,0.9941766426200449,0.9643000403902247
PairedMean,Speed_Max_a,occipital_abs_beta,184,0.0072,0.9225877947197436,0.1225,0.09750101291999519,0.9960238882765139,0.5545370109824725
PairedMean,Speed_Max_a,occipital_rel_beta,184,0.0326,0.6603332138779262,-0.0005,0.9951338555437896,0.9941766426200449,0.9951338555437896
PairedMean,Speed_Max_a,occipital_abs_gamma,184,-0.0453,0.541045409427222,0.1318,0.07451984777257784,0.9941766426200449,0.5361370078068052
PairedMean,Speed_Max_a,occipital_rel_gamma,184,0.0289,0.6969894403248271,-0.0076,0.9186371088611143,0.9941766426200449,0.9643000403902247
PairedMean,Speed_Max_a,occipital_theta_beta_ratio,184,0.0579,0.4349093904699107,0.0061,0.9342666746447984,0.9941766426200449,0.9658595602437365
PairedMean,Speed_Max_a,occipital_peak_alpha_freq,184,-0.0499,0.5007540797185317,-0.0631,0.3950760534824156,0.9941766426200449,0.7072322652484044
PairedMean,Speed_Max_a,occipital_spectral_entropy,184,0.0411,0.5799468202532133,-0.0128,0.8628705757613606,0.9941766426200449,0.9643000403902247
PairedMean,Speed_Max_a,prefrontal_abs_delta,184,0.1236,0.09448793229571362,0.0397,0.5922623660686703,0.7545946913750567,0.8692883114878871
PairedMean,Speed_Max_a,prefrontal_rel_delta,184,0.0015,0.9838364483972641,-0.0629,0.3963609398644904,0.9960238882765139,0.7072322652484044
PairedMean,Speed_Max_a,prefrontal_abs_theta,184,0.0894,0.22770506052677195,0.0813,0.2727152524259898,0.9766172319091762,0.6780049385686573
PairedMean,Speed_Max_a,prefrontal_rel_theta,184,-0.0149,0.8405071956216251,-0.0309,0.6770193622265293,0.9941766426200449,0.8928806081538284
PairedMean,Speed_Max_a,prefrontal_abs_alpha,184,0.0334,0.652542423620536,0.1098,0.13776878267231243,0.9941766426200449,0.6173901045719069
PairedMean,Speed_Max_a,prefrontal_rel_alpha,184,0.0056,0.9401589009240241,0.0353,0.6343603710033341,0.9960238882765139,0.8746483903227789
PairedMean,Speed_Max_a,prefrontal_abs_beta,184,0.075,0.3118253223399219,0.0939,0.20507216701392947,0.9861385773676582,0.6435023171816407
PairedMean,Speed_Max_a,prefrontal_rel_beta,184,-0.0207,0.7808230741919236,-0.0037,0.9602999938592887,0.9941766426200449,0.9709699937910585
PairedMean,Speed_Max_a,prefrontal_abs_gamma,184,0.0713,0.33593731756480666,0.1731,0.018756248154202508,0.9861385773676582,0.2844697636720714
PairedMean,Speed_Max_a,prefrontal_rel_gamma,184,0.0212,0.7755839725779524,0.022,0.7670132066801708,0.9941766426200449,0.9561397507930895
PairedMean,Speed_Max_a,prefrontal_theta_beta_ratio,184,0.0127,0.8638784047799154,0.0237,0.7494498681618187,0.9941766426200449,0.9472213611489654
PairedMean,Speed_Max_a,prefrontal_peak_alpha_freq,184,-0.0873,0.23891681524159303,-0.0676,0.36161187463482514,0.9766172319091762,0.685555845661856
PairedMean,Speed_Max_a,prefrontal_spectral_entropy,184,-0.0306,0.6800521119461336,0.0768,0.30028805609195075,0.9941766426200449,0.6780049385686573
PairedMean,Speed_Max_v,frontal_abs_delta,184,0.0075,0.9197243580205688,-0.0832,0.2612294201820768,0.9791511958251456,0.7990666364783873
PairedMean,Speed_Max_v,frontal_rel_delta,184,-0.102,0.16823437882633624,-0.1018,0.1690958192495384,0.7647055369594081,0.7990666364783873
PairedMean,Speed_Max_v,frontal_abs_theta,184,0.0481,0.5167185962299756,0.0727,0.3266532099374967,0.835690025439933,0.7990666364783873
PairedMean,Speed_Max_v,frontal_rel_theta,184,0.1012,0.1717269989633187,0.106,0.15201729423376265,0.7647055369594081,0.7990666364783873
PairedMean,Speed_Max_v,frontal_abs_alpha,184,0.0434,0.5587564566934546,0.0577,0.4366275972717836,0.8384108928966174,0.8139511443314085
PairedMean,Speed_Max_v,frontal_rel_alpha,184,0.0913,0.21752402047765843,0.0892,0.22869928076720988,0.7647055369594081,0.7990666364783873
PairedMean,Speed_Max_v,frontal_abs_beta,184,-0.0564,0.4466250002048063,-0.0438,0.5552239525774219,0.835690025439933,0.8522864883083803
PairedMean,Speed_Max_v,frontal_rel_beta,184,-0.0472,0.5244168460092073,-0.0212,0.7756114869228189,0.835690025439933,0.9140426592656173
PairedMean,Speed_Max_v,frontal_abs_gamma,184,-0.1514,0.04017448524536008,-0.0707,0.3401148138321014,0.7626950284147291,0.7990666364783873
PairedMean,Speed_Max_v,frontal_rel_gamma,184,-0.1229,0.09647493628652916,-0.0979,0.1862179256277619,0.7626950284147291,0.7990666364783873
PairedMean,Speed_Max_v,frontal_theta_beta_ratio,184,0.0962,0.19388731527002528,0.0508,0.49315169199398934,0.7647055369594081,0.8159418903900552
PairedMean,Speed_Max_v,frontal_peak_alpha_freq,184,-0.0463,0.5326375986320452,-0.0277,0.7090832202701329,0.835690025439933,0.8962024033969737
PairedMean,Speed_Max_v,frontal_spectral_entropy,184,0.0291,0.6945069374131504,0.0675,0.3626445493886977,0.8777796014527318,0.7990666364783873
PairedMean,Speed_Max_v,posterior_abs_delta,184,-0.0175,0.8137780469148255,-0.0114,0.877481142669895,0.944607674455334,0.9737900485726882
PairedMean,Speed_Max_v,posterior_rel_delta,184,-0.0522,0.4819759681189201,-0.0578,0.43586101960012735,0.835690025439933,0.8139511443314085
PairedMean,Speed_Max_v,posterior_abs_theta,184,0.0394,0.5951505326432229,0.0067,0.9277475175602439,0.8596618804846554,0.9784671828464354
PairedMean,Speed_Max_v,posterior_rel_theta,184,0.0029,0.9690385003790788,-0.0563,0.44798482932802364,0.9886422778597598,0.8139511443314085
PairedMean,Speed_Max_v,posterior_abs_alpha,184,0.0473,0.5239040999126818,0.042,0.5713129207341889,0.835690025439933,0.8522864883083803
PairedMean,Speed_Max_v,posterior_rel_alpha,184,0.0645,0.3845856814236606,0.0571,0.4416136514075537,0.835690025439933,0.8139511443314085
PairedMean,Speed_Max_v,posterior_abs_beta,184,-0.0301,0.6850336314076327,-0.0256,0.7305301127984447,0.8777796014527318,0.8983545981710603
PairedMean,Speed_Max_v,posterior_rel_beta,184,-0.0599,0.4191973306941711,-0.0306,0.6796623423092505,0.835690025439933,0.8711165232414337
PairedMean,Speed_Max_v,posterior_abs_gamma,184,-0.0174,0.8151014855561185,-0.0824,0.26594245801536814,0.944607674455334,0.7990666364783873
PairedMean,Speed_Max_v,posterior_rel_gamma,184,-0.0346,0.6413801598520339,-0.0929,0.20972302732048415,0.8769936550280971,0.7990666364783873
PairedMean,Speed_Max_v,posterior_theta_beta_ratio,184,0.0474,0.5225791597415788,-0.0166,0.8230309096513264,0.835690025439933,0.9277726270876745
PairedMean,Speed_Max_v,posterior_peak_alpha_freq,184,-0.0957,0.19605200017574292,-0.0879,0.23521706799068692,0.7647055369594081,0.7990666364783873
PairedMean,Speed_Max_v,posterior_spectral_entropy,184,-0.0481,0.5169968457269037,-0.0359,0.6283381884916452,0.835690025439933,0.8711165232414337
PairedMean,Speed_Max_v,central_abs_delta,184,0.0131,0.8599764887677225,0.0061,0.9343079495199769,0.9661464256526265,0.9784671828464354
PairedMean,Speed_Max_v,central_rel_delta,184,-0.003,0.9681444333642848,-0.0392,0.5972833441310212,0.9886422778597598,0.8711165232414337
PairedMean,Speed_Max_v,central_abs_theta,184,0.0423,0.5686936419561542,0.0547,0.4610710451614639,0.8384108928966174,0.8139511443314085
PairedMean,Speed_Max_v,central_rel_theta,184,0.1022,0.16732228824753978,0.0703,0.3431431855990864,0.7647055369594081,0.7990666364783873
PairedMean,Speed_Max_v,central_abs_alpha,184,0.0162,0.8270971125932469,-0.002,0.9784671828464354,0.944607674455334,0.9784671828464354
PairedMean,Speed_Max_v,central_rel_alpha,184,0.0293,0.6929717776150863,0.0258,0.7281104449362449,0.8777796014527318,0.8983545981710603
